rel_path,exp_folder,capacity_mAh,tc_start,tc_end,loop_count,category,chg_crate,dchg_crate
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter1\M01Ch009[009]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter1.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter1,4755.0,48,48,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter1\M01Ch009[009]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter1.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter1,4755.0,49,49,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter1\M01Ch009[009]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter1.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter1,4755.0,50,50,1,CHG_DCHG,0.2,1.0
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,1,30,30,ACCEL,2.0,0.5
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,31,31,1,CHARGE_SET,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,32,32,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,33,33,1,CHG_DCHG,0.2,0.5
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,34,34,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,35,35,1,CHG_DCHG,2.0,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,36,36,1,REST_LONG,,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,37,37,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,38,38,1,CHG_DCHG,0.2,0.5
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,39,39,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,40,40,1,CHG_DCHG,2.0,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,41,41,1,REST_LONG,,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,42,42,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,43,43,1,CHG_DCHG,0.2,0.5
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,44,44,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,45,45,1,CHG_DCHG,0.1,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,46,46,1,REST_LONG,,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,47,47,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,48,48,1,CHG_DCHG,0.2,0.5
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,49,49,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2\M01Ch010[010]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter2,4755.0,50,50,1,CHG_DCHG,2.0,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,1,30,30,ACCEL,2.0,0.5
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,31,31,1,CHARGE_SET,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,32,32,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,33,33,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,34,34,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,35,35,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,36,36,1,REST_LONG,,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,37,37,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,38,38,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,39,39,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,40,40,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,41,41,1,REST_LONG,,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,42,42,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,43,43,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,44,44,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,45,45,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,46,46,1,REST_LONG,,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,47,47,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,48,48,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,49,49,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3\M01Ch011[011]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter3,4755.0,50,50,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,1,30,30,ACCEL,2.0,0.5
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,31,31,1,CHARGE_SET,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,32,32,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,33,33,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,34,34,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,35,35,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,36,36,1,REST_LONG,,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,37,37,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,38,38,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,39,39,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,40,40,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,41,41,1,REST_LONG,,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,42,42,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,43,43,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,44,44,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,45,45,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,46,46,1,REST_LONG,,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,47,47,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,48,48,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,49,49,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4\M01Ch012[012]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter4,4755.0,50,50,1,POWER_CHG,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,1,30,30,ACCEL,2.0,0.5
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,31,31,1,CHARGE_SET,0.2,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,32,32,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,33,33,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,34,34,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,35,35,1,CHG_DCHG,0.5,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,36,36,1,REST_LONG,,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,37,37,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,38,38,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,39,39,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,40,40,1,CHG_DCHG,0.5,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,41,41,1,REST_LONG,,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,42,42,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,43,43,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,44,44,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,45,45,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,46,46,1,REST_LONG,,
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,47,47,1,RPT,0.2,0.2
성능\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5\M01Ch013[013]\250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5.sch,250827_251028_06_이성일_4755mAh_PA2-SDI-447V-275V-ECT-parameter5,4755.0,48,48,1,RPT,0.2,0.2
